"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Glb1l2",69.5471234581301,1.00535840163006,0.455696482961017,0.0136466384622622,0.0247201733760843
"Uba1",17851.6731244822,-0.187147699598679,0.076499044684297,0.0136568545301731,0.0247362296332238
"Sh3pxd2a",112.979080102687,0.782970890994144,0.338002255472823,0.0136644968857363,0.0247476214885039
"Cdk3-ps",69.2964613427549,0.958858865861944,0.429550578840543,0.0136687853245507,0.0247529374474489
"Mrps18b",1775.57214410923,0.230282075124842,0.0937663364931675,0.013673581846097,0.0247591723548611
"Hcar2",755.808253918877,-0.57285228606562,0.239444569025387,0.0136751492755601,0.0247595595910665
"Pcdhb20",25.4517420135995,1.84770212615804,1.22150487734942,0.0136858068023932,0.0247764032095583
"Cstf2",6338.88894916128,-0.297021291640337,0.118574321695229,0.0136920348569566,0.0247852252947501
"Ppp1r16a",1469.87486180807,-0.296776532025524,0.121435674246451,0.0136984069070398,0.0247943062679173
"Kdm1a",6605.32074070145,0.205976218366605,0.0838287567473158,0.0137271859484119,0.0248439383959979
"Tubb6",1509.19733789484,-0.291523134748423,0.119166971792646,0.0137322271928581,0.0248506034637673
"Creb3l3",84.9467676804519,1.08060558072697,0.501086555167,0.013742679131992,0.024867057738886
"Hook2",1475.94457558133,0.330549103892312,0.1353489128012,0.0137701426239182,0.0249142877227212
"Ube2a",2878.71189884012,0.245405247794751,0.100099433235348,0.0137943517667242,0.0249556208601443
"Trex1",3064.26023258384,0.210541370978238,0.0857267083117746,0.0137968865984893,0.0249577382970298
"2410006H16Rik",2532.57710200776,0.264991125975565,0.108122675991637,0.0138084470839315,0.0249761805655369
"Rbbp6",3285.97370831578,-0.198355833688102,0.0808440722028109,0.0138173192415624,0.024989757125436
"Elof1",1962.15804522201,-0.323901998861566,0.132844954373127,0.0138275958344182,0.0250058707862756
"Dkk3",49.0297075855054,1.49669052971623,0.808865049760311,0.0138353691694893,0.025017454809045
"Mad2l2",1442.7449001609,-0.235976750489482,0.0963483840524787,0.0138460402875186,0.0250342758662933
"Dhfr",2789.86677156966,0.217585417416997,0.0887402540244243,0.0138779010393806,0.025089401641861
"Ddx10",3520.28486318594,0.211689549276896,0.0862365700622572,0.013883425985285,0.025096909588184
"Prdx5",3009.36761138641,-0.240349130256804,0.0981808973986862,0.0138886142897695,0.0251038075680301
"Crybg3",371.327765913804,0.488485833778302,0.202899700299372,0.0138997783448221,0.0251215043457649
"Alg9",2128.87099077772,-0.234486625683961,0.0958879201997494,0.0139157440543328,0.0251478749497981
"Psmd10",1748.41935044717,-0.23206696152254,0.0948074152775615,0.0139291344721685,0.0251695868581356
"Pus1",2969.44874564713,0.215592096678986,0.0879837806118895,0.0139571392530696,0.0252176996461032
"Larp1",7862.42733887123,0.221071149506119,0.0902672275765714,0.0139749482615115,0.0252473830715624
"Nphp4",219.909128230306,0.670694221561344,0.285328649695146,0.0139801287984903,0.0252542480724852
"Nol7",2688.69106623145,0.18845242833506,0.0768880831566838,0.0139878962142042,0.0252657842944824
"Nkg7",9687.07548867702,0.260429846274263,0.108293567560686,0.0140303051846894,0.0253398837320634
"L2hgdh",1670.71107548788,0.300189004705727,0.123032763706229,0.0140422810725802,0.0253590093177645
"Ttc30b",472.220228009016,-0.486119619217668,0.202455669595458,0.0141287513046214,0.0255126474693123
"Robo1",59.0515820297487,1.42067888504494,0.749215338105953,0.0141877007396698,0.0256165651890276
"Eif2b4",2351.60068796889,0.230472819297434,0.0943943939310033,0.0141920836653644,0.025621949704584
"Dock1",1749.97952074092,0.427234446690823,0.17689251964171,0.0141980288095353,0.0256301532600434
"Ces1g",35.5490755148461,1.7856679638796,1.16193581453387,0.0142251412465975,0.0256765624316915
"Kif3b",862.79021959724,0.405183375951794,0.167512033953034,0.0142314673352811,0.0256854465216538
"Hnrnph3",729.098275890615,-0.351116422168535,0.144777340661127,0.0142475062775985,0.0257118572247269
"Polr1b",5579.34451542438,0.252330350135852,0.103457112397795,0.0142514333184474,0.0257164070495256
"Itpkb",555.15814269862,-0.471722967589263,0.196409712640443,0.0142577450057266,0.0257252585958523
"Psip1",8062.3835155617,0.169555238042883,0.0693230900229683,0.0142602980309683,0.0257273273086569
"Pdha1",6165.79759561637,-0.185848445223513,0.0761610472910284,0.0142645182831271,0.025732403198714
"Stard5",840.48069937067,-0.349210471648605,0.144110298161022,0.0142772672060499,0.0257528618216216
"Mkl2",968.506714532547,-0.304367618730775,0.125347295403172,0.0142985880775816,0.0257887766826191
"Cnpy2",4878.56883375356,0.247281984549815,0.101375348474133,0.0143197597360001,0.0258244153693103
"Prrg2",317.877810320949,-0.522900178104202,0.219050422894047,0.0143472825154033,0.025871499583178
"Chd3os",502.54282402616,-0.352332604858584,0.145343291540894,0.0143529245623557,0.025879122335595
"Tgif1",4013.29069239615,0.245527640138972,0.100708519307749,0.0143666780438196,0.0259013675120785
"Gm12992",46.9002310525075,1.17123837201113,0.562033218466938,0.0143867379290984,0.0259349768600638
"Msrb1",296.329539093573,0.43583634540852,0.181092410898167,0.0143940167501856,0.0259455414263298
"9230114K14Rik",160.827751933233,0.760805420173254,0.330198479855152,0.0144288817136186,0.0260032615079321
"Rhebl1",712.439466642096,0.505415897838777,0.211404813587587,0.0144287929725911,0.0260032615079321
"Cenpc1",1784.79446730425,0.216032705150367,0.0886352114228785,0.0144714189979403,0.0260773516215471
"Tnfaip8l2",1878.49129763171,0.314697706193114,0.129737531079663,0.0144903943943875,0.0261089730360654
"Adora2b",161.247897463416,0.571440997116988,0.240994936960842,0.014494485155616,0.0261137715420593
"Tomm20l",17.4162094947334,1.50267333559249,0.815861191560445,0.0145068697262764,0.0261335100485569
"Snx6",4823.83886127934,-0.1704653797823,0.0699344943598085,0.0145091538601928,0.0261350509513193
"Mettl21c",30.0482507106678,1.27184096701161,0.631802215758944,0.0145151070513095,0.0261431998998182
"Camta1",522.028293719787,0.470708126217385,0.196510714841684,0.0145226105679188,0.0261541392643862
"Clec3b",22.7807306715826,1.87898983041269,1.34230318076541,0.0145292945368951,0.0261636006762045
"Entpd8",60.1964257819021,1.48059576297069,2.67559353363109,0.0145623377556774,0.026220521924092
"Mettl13",2541.60758326331,0.205331764078015,0.0842915647164979,0.0145678593500874,0.0262278822078541
"Tnfrsf1a",3053.87063154025,-0.207811663105455,0.0854671972259662,0.0145731025510177,0.0262347398743446
"P3h2",141.850218858578,0.575515367593814,0.243159951290702,0.0145771450068971,0.0262394348028106
"Zfp703",139.966468932258,-0.590961188116421,0.250101346145747,0.0145992027990111,0.0262765539308777
"Snord55",66.6911269497314,0.802967120662592,0.352012614736445,0.0146029122136097,0.0262806444521201
"Zfp322a",1757.3801682931,-0.360237076862394,0.149276262841236,0.0146048725822749,0.0262815867461852
"A630033H20Rik",97.1373777276306,-1.28648684125015,0.629775378492753,0.0146071949952848,0.0262831802925191
"Tnfrsf13b",1005.26715767926,-0.281079641995852,0.116008729351828,0.0146155573330092,0.0262956402808503
"Asic3",18.5930240493641,1.65885976768574,0.989303717561255,0.0146174082502428,0.0262963839214635
"Kdsr",2275.82458155298,-0.234058343030925,0.0963509155603013,0.0146294399983797,0.0263154406972526
"Fgf9",28.1981037738741,1.88267219083188,1.39235771705844,0.0146369792228558,0.0263264133672053
"Lima1",486.193962163348,-0.504501906495578,0.211944282421719,0.0147929040073571,0.0266042473800586
"Cutal",33.4590713840654,1.68093342714938,1.0261166573781,0.0148147221551643,0.0266408668562983
"Gna11",1097.4187129535,0.288950004501087,0.119366589437297,0.0148416578088659,0.0266824180081691
"Gtf2i",7039.67392497526,-0.204786507055874,0.0846545414311895,0.0148422044190422,0.0266824180081691
"P2rx6",184.489819502198,-0.635254303076386,0.271039468739384,0.0148411057204637,0.0266824180081691
"Tigar",320.60120037918,0.503711397391708,0.211640650636612,0.0148532160143843,0.0266995899503851
"Tiam2",403.939644674117,0.527639525924746,0.222311331681043,0.014858209566909,0.0267059417704529
"Zfp418",247.366793694526,-0.610576631048117,0.259815179720659,0.0148606950144247,0.0267077847518036
"Snord4a",34.5020102222613,1.17507542664356,0.568679466747888,0.0148629329723986,0.0267091826241395
"Aire",120.871234638937,-0.853153191328509,0.377302981635545,0.0148765836438307,0.0267310872311347
"Rfc5",7963.51176222105,0.181237846128363,0.074605595150061,0.014902608644245,0.0267752202456075
"Sccpdh",1360.65664652353,-0.251750160997008,0.104016413482636,0.0149130749825464,0.0267913933982261
"Smco4",465.59431329825,0.459697748147919,0.19253239700855,0.0149184600892996,0.0267984358198437
"Plscr2",678.416560475431,0.548524440628949,0.231933867444118,0.0149402970789614,0.026835026921481
"Celf3",53.5940486985605,1.37122537912237,0.716647501750672,0.0149663489632734,0.0268791806810209
"Gstm1",8910.04580172793,-0.209929733843859,0.0866854594170883,0.015015492485864,0.0269647936924627
"Cdc14b",171.397092057631,-0.707768022103123,0.305888584211032,0.0150551213114753,0.0270333050976251
"Fat1",93.1606892445313,1.90766103349395,1.56860236446817,0.0150654378506198,0.0270491744369392
"Il12rb2",798.253846619705,0.340089601879549,0.141350653907044,0.0150696093122322,0.0270540085915548
"Gm6634",36.9805819417316,-1.14417671526228,0.542398040270769,0.0150719550351011,0.0270555644261109
"Gtpbp10",1297.82296061765,0.269114040441102,0.111381353557457,0.0150903173156815,0.0270858683483903
"Ppfia4",238.868213319484,0.673631166172334,0.290497723123406,0.0151449348829361,0.0271812351725536
"Prpf4b",4436.2769584906,0.238491990132876,0.0985818865113195,0.0151475506532354,0.0271832626850762
"Fbxo21",3507.5800595463,-0.197449236063051,0.0816041087713607,0.0151498880144009,0.0271847902255661
"Tbc1d7",599.283928329257,-0.333814307447808,0.138786721429328,0.0151624807656349,0.0272047178190283
"Agt",25.4522206699869,1.70894474322995,1.07210007280625,0.0151916579753356,0.0272543946336642
"Zfp830",1620.2451727293,-0.234121639047926,0.0969084922949692,0.0151962907373125,0.027260032378829
"AI607873",114.87630865022,1.86132124757709,1.40918015733822,0.0152011526574345,0.027266080055873
"Ppp2r5c",8069.42200209496,-0.147320150743584,0.0608559119497475,0.0152153449944086,0.0272888607351428
"Cpne9",30.0301278972245,1.3399138729142,0.692102087398499,0.0152353556803156,0.0273220711866993
"Sfrp4",30.8571877349126,1.47654202801432,0.812291183823808,0.0152698182498872,0.0273811896311084
"Nos1ap",535.369899284376,0.402124312305853,0.168154291183246,0.0152810085708139,0.027398569768411
"Slc9a5",146.535410687766,0.644880552852826,0.277049260314392,0.0152868684463175,0.0274063900441087
"Cnr1",72.2733379307682,1.5479287746407,0.887627275286394,0.0152892441267522,0.0274079629132254
"Slc44a4",33.2081416003771,1.60646470782799,0.951392503010246,0.0152933788737406,0.0274126885211624
"Tmem167b",2052.59775852645,-0.27010255131327,0.112166283974603,0.0153119654587964,0.027443314929679
"Lrrc16b",91.9166063613947,0.996059345865454,0.460834964771489,0.0153221139868444,0.0274588134659899
"Fnbp1l",787.880153540907,-0.417692830874795,0.17506977558811,0.0153329133948054,0.0274754752956289
"Msi2",2019.64357984363,-0.320498484528263,0.13335426725938,0.0153428798550607,0.0274906414250925
"Tssk4",19.5547291847976,-1.48954487451615,0.786067203921943,0.0153551611865964,0.0275099518535965
"Maz",5607.44338633841,0.182714458420429,0.075466302904343,0.0153693273566075,0.0275326350021609
"Gpc3",156.871013280077,0.639359469429759,0.274871232029824,0.0153741696280057,0.0275386124985782
"Aup1",6685.42279808174,0.174280949706143,0.071932963934764,0.0153771412375193,0.0275412383742978
"Prkag1",3370.69233822355,-0.234924140477679,0.0973785536077958,0.0153827895407288,0.0275486573603889
"Adssl1",5379.07205415115,-0.158972406406398,0.0657569931182298,0.0153892588497982,0.027557545069066
"Pdxk",2708.56652328716,-0.300948015877183,0.124846595138704,0.0153931313507604,0.0275617813888126
"Mllt4",521.676887326456,-0.431711799200555,0.181290106068724,0.0153962066236362,0.0275645895624502
"Cbr3",84.9091581340047,-0.856351501997317,0.381339482833725,0.0154094391900518,0.0275855805112964
"4921504A21Rik",24.1358821272311,-1.31743409453348,0.658550900241651,0.0154307909831185,0.0276211007596833
"Slain2",2873.65978968245,-0.201692687027906,0.0836702325757986,0.0154526632471549,0.0276575456083129
"Mia",10.6719063022149,1.77269886048426,1.12752647050998,0.0155021787359549,0.0277432520012548
"Upk3bl",13.9367240835291,1.49348464959317,0.819931560454909,0.0155035820007012,0.0277432520012548
"Tmem65",818.163101966426,-0.400724114651006,0.168014764491698,0.0155091695950422,0.0277505360689145
"Atpaf2",2583.85731598434,0.261561811939773,0.108666757859885,0.0155178887894475,0.027763421531355
"Rreb1",2202.78961945164,-0.303499533672337,0.126511725955632,0.0155373794878836,0.0277955741410628
"Ubqln3",16.0581491172574,1.57636275511383,0.907337447532758,0.0155868482793037,0.027881344487094
"Psmd1",12745.4419969922,0.19729749585057,0.081690656185573,0.0155892506491265,0.0278829151142878
"Syngr3",16.0919576266815,1.77894415624456,1.188339309699,0.0156358221271089,0.0279634785245479
"Kdelr2",2167.55841833328,0.279978272397239,0.116569533537021,0.0156422791221127,0.0279722914949346
"Slc22a15",342.086617135163,0.412770098500447,0.173242047731648,0.0156747105852328,0.0280275470210243
"Mkrn3",81.364701389612,-0.984142566307577,0.45125182934621,0.015714159295554,0.0280953378784356
"Tmed10",7864.69311305731,0.154578909448488,0.0641144792379684,0.015734791806771,0.0281294772995949
"Tmem87b",793.908703490813,-0.322920651176154,0.13493510281546,0.0157495865336577,0.0281531747164729
"Pask",1756.40083983835,0.417976681780479,0.175877351686807,0.0157787820394413,0.0282026071003967
"Zfp28",593.064608426249,0.356064547252029,0.149063628688184,0.0157895603578628,0.0282191146131927
"Slc9a3r2",850.546670563695,0.354079238749551,0.148309478791221,0.0158048021865508,0.0282435953103152
"Cd86",521.738802947838,-0.590021162821842,0.252958503283927,0.0158168413738849,0.0282623485797697
"Spred3",117.410116267439,-0.722417554990977,0.31558228751918,0.0158218372275594,0.0282685140229065
"Tcf12",2521.09136678325,-0.27548824420796,0.114951358532667,0.0158474300660292,0.0283114748283822
"Ice2",2211.15017652307,0.279305018698087,0.117312681305782,0.016005372265478,0.0285908466289183
"Bag5",2888.59941433783,-0.179603056030603,0.0748644782359674,0.0160293319957782,0.0286308505875183
"Gdap10",863.66082764558,-0.39020948915507,0.164362960932563,0.0160471872711609,0.0286599443042448
"Slmap",2114.65016428125,-0.312591971678445,0.131297293600514,0.0160534494242838,0.028668329285268
"Zbtb34",659.347832909029,-0.341054723055999,0.143222001506901,0.0160741886627368,0.0287025633559919
"5730408K05Rik",58.1372693925884,0.883822970650693,0.401301427095837,0.0160867750902688,0.0287166282766856
"Ghitm",16178.068581715,-0.149715780733598,0.0623590865197475,0.0160837434158725,0.0287166282766856
"Lsm1",1854.13527130855,-0.273077426308524,0.11435416951009,0.0160857894258976,0.0287166282766856
"Bhlha15",121.483398960804,1.04760562154,0.496604576435854,0.0160902223874799,0.0287171770818404
"Tm9sf4",4342.29120697166,-0.180722062084067,0.0753228133065841,0.0160887782670118,0.0287171770818404
"Slc35f5",1097.1996121107,-0.399448295184301,0.168489223806622,0.0161094441042029,0.028748678200398
"Sphk2",1726.12338672,-0.215914731012641,0.0902119638112158,0.0161416964782176,0.0288034252248129
"Cwc15",3504.15898007986,0.21946997693849,0.0915773306320102,0.0161543988512294,0.0288232797294858
"Oser1",2949.95571904146,-0.190455914378141,0.0794558241026673,0.016159774251399,0.0288300585786199
"Slu7",4280.82299243567,-0.178116504430935,0.0742835968961932,0.0161826984222388,0.0288681411682848
"Rpl30",106.628954624338,0.616006904204581,0.266168214623712,0.0161848604336159,0.0288691825501415
"Glmp",3619.87979011953,-0.194385725170824,0.0811630456826692,0.0162142659733115,0.0289188136879694
"Cyth1",2822.70660727664,-0.250732826412352,0.1049318564173,0.0162270960705963,0.0289388750437113
"Adamtsl4",124.78867773335,0.87560323468784,0.397286183205771,0.0162523201130163,0.028981033291801
"Ephx3",35.0423405561849,1.392122288714,0.751053369344646,0.0163316620077631,0.0291196765226633
"Gprin2",16.4325194279915,-1.50068111847679,0.81287153108778,0.0163357513504528,0.0291241290158365
"Ric8",7406.15466155039,-0.160592070207716,0.067457071388225,0.016344031298737,0.0291360511174835
"Zfp53",1825.58998234903,0.268762244594756,0.112653433103272,0.0163578452752509,0.0291578352928172
"Cdkl4",110.239330403426,0.959063260082593,0.444654738200169,0.0163661646954083,0.0291698221385959
"Hip1",886.785805574804,-0.458063907643238,0.194771242690682,0.0163722147884323,0.029174919913298
"Rab3d",2592.64475623806,0.26678160245119,0.111762764324411,0.016371898933183,0.029174919913298
"Tmem205",1578.24790687127,0.290433794736073,0.121825989857668,0.0163741379290122,0.0291755046753839
"Lrrc48",133.697847436427,0.838815597661511,0.377963310919541,0.0164055863297593,0.0292286924266053
"Nol12",1928.60641572663,0.19525895215736,0.0816066976711892,0.0164140057588034,0.0292408446961465
"Frzb",16.395085069585,1.74648777784393,1.16624621873167,0.0164330119146586,0.0292718525604183
"Nudt17",22.9786162744984,1.28135901775139,0.659751261367523,0.0164349245836313,0.0292724090052369
"Spata45",16.3141484055627,1.60082747025721,0.957024774067766,0.0164580350673901,0.0293107173062701
"Ndc1",2958.62601795066,0.263389498662409,0.112503363297097,0.0164958558290028,0.0293752136705723
"Pdgfb",118.860979700392,-0.649770842987084,0.282852152835587,0.0165174748107327,0.0294108487528398
"Amacr",355.480260753439,-0.55501801414892,0.23872091127565,0.0165236042677743,0.0294160359383092
"Hnrnpk",69156.5549868867,-0.133808373542177,0.0550760955440245,0.0165224440208009,0.0294160359383092
"Jun",171018.924745696,-0.229037629590327,0.0961003567213591,0.0165787943231843,0.0295114155079493
"Aagab",5863.70839706259,-0.158997685187344,0.066566581667079,0.0166260946867724,0.0295898544474061
"Nod1",1361.9941560456,-0.315947375470674,0.133028531709153,0.0166252389114612,0.0295898544474061
"Crem",372.792615687599,-0.369739269375969,0.156361259204388,0.0166283276481373,0.029590949444472
"Cebpz",3852.85518466002,0.197025033037169,0.0825216060531421,0.0166554613115454,0.0296363519757576
"R3hcc1",2063.539471144,0.180496029008085,0.0755660884587282,0.0166661680200565,0.0296525187649911
"Pi4k2a",2329.77582824856,0.209852752585396,0.0879676569731631,0.0166840466631399,0.0296814415057532
"Setd3",3527.17534359521,-0.189443551971949,0.0794855690959102,0.016707309774909,0.0297199368280302
"Il13ra1",146.264718268946,1.15222098385213,0.569389653374874,0.016712118269993,0.0297255997077704
"Psma5",7642.81590180941,0.252861802097842,0.106424801276417,0.0167523229641138,0.0297942140651015
"Eef1g",16744.9163122442,0.153283825601539,0.0641767405503875,0.0167730572341219,0.0298281900570248
"5730460C07Rik",28.2261791529426,1.56674631651063,0.938863633313825,0.0167836931259497,0.0298442028443542
"Creb3l1",77.8360985744878,0.760802658652889,0.338973810150599,0.0168088357371245,0.029883100719553
"Pde4a",1725.93344652712,0.223287582598429,0.0937490265209536,0.0168082086867585,0.029883100719553
"Hnrnpd",11572.5176875826,0.150563266813196,0.0630506420212413,0.0168108189915556,0.0298837221568062
"Agmo",138.513437667591,-0.755820522281618,0.335337899656491,0.0168159651087833,0.0298899653843032
"Spry4",111.285887984761,-0.813558801774028,0.364774647164064,0.0168334414919092,0.0299181220141861
"Glo1",3908.94778227573,-0.195344511610958,0.0820949064680894,0.0168408467686549,0.0299283755068722
"Inpp5e",1863.39111094013,-0.283619345609654,0.119557465930061,0.0168512472934533,0.029943949435773
"Pwwp2b",514.133110921993,-0.448708932094881,0.191407885216177,0.0168533440890993,0.0299447663990096
"4930523C07Rik",1085.89722550295,0.293360120435004,0.124086901541731,0.0168627143083732,0.0299585052572613
"Meis3",126.29543890164,-1.13448797308008,0.549443106475076,0.016924402048846,0.0300651803707381
"Gm6787",61.3459179563365,1.00643281974661,0.476461144689585,0.0169349727867733,0.0300810373097356
"B4galt1",2676.143696304,-0.259941271297725,0.109495599542166,0.0169426228712265,0.0300917038120667
"Cenpf",1975.82305457816,0.282444801030951,0.118708568872107,0.0169477223382266,0.0300978385447419
"Camk2a",634.991077116226,-0.298208952283552,0.125857295202092,0.0169893312267759,0.0301674983671452
"Hdac11",436.967963632031,-0.49761336212713,0.213519837567496,0.0169902453629089,0.0301674983671452
"Sltm",3154.29714435199,0.218977193559292,0.0920824464863056,0.0169985585128152,0.030179329546386
"Inha",82.25631699692,-0.892884705624198,0.407742909495083,0.0170179706868746,0.0302103612658903
"S100pbp",294.21992955493,0.441928897915528,0.18854055422435,0.0170193403042313,0.0302103612658903
"C2cd2l",499.244962077563,-0.406897987641567,0.173264743960622,0.0170467734272296,0.030256120660866
"Slc39a8",759.453319680007,0.291021887492087,0.122760540028157,0.0170504028614033,0.0302596263840875
"Pwp2",3376.03558683278,-0.217573298345638,0.0916337778050069,0.0170736091694811,0.0302978714520904
"Sart3",4560.3828717573,0.232352464115455,0.0978173558447889,0.0170908546690988,0.0303255324092692
"Pisd",6044.07473356278,0.198553161053069,0.0835155269273893,0.0171191804008996,0.0303728465463875
"4930404N11Rik",685.669946395692,-0.353802891933579,0.150226172470675,0.017162368918818,0.0304465185009232
"Chrna2",65.4396077346102,1.11638218069912,0.548534939941932,0.0172072895604529,0.0305232487044031
"Unc5b",27.9733011374507,1.56930136583263,0.95282607669837,0.0172251205411169,0.0305519155374878
"Wdr31",638.362659460076,0.401928049910781,0.171200601082049,0.0172312603301103,0.030559842346168
"Chmp2a",3629.97382839795,-0.198711393025108,0.0837920602860917,0.0172621791236828,0.0306117092128362
"Rnf170",915.500468801589,-0.443398741181958,0.189787382241216,0.0172712312556268,0.0306247927615282
"Fkbp2",1636.20250640077,0.279913540442992,0.118362973719234,0.0172893365134246,0.0306539249300729
"Gm14403",133.307021603527,0.936220132823557,0.436820044036431,0.0173320831156123,0.0307267362231809
"Mrpl9",2470.30289496293,0.185012957608449,0.0779596071765572,0.0173424900060872,0.0307422063369849
"Cnot8",6957.46714962813,-0.143575813588022,0.060398510972797,0.0173483112589387,0.0307470716134926
"Yeats2",3061.84447368549,0.274829859901746,0.115964380151411,0.0173485964423167,0.0307470716134926
"Ecd",7198.60698477903,0.143443984327375,0.0603755300903351,0.0173704164132141,0.0307827608051262
"Dgcr14",2909.18934076984,-0.213745430016442,0.0902670243246898,0.0173929081395332,0.0308196334097008
"Cds2",1468.24554488131,-0.356700708702129,0.151823121924265,0.0173989628522689,0.0308273758711452
"Smpd4",3745.04044659762,0.203145629355935,0.085698336360685,0.0174161947579606,0.0308549185968634
"Fam46c",204.806391054057,-0.66899075239932,0.294595210560948,0.0174182453835926,0.0308555630986515
"Trmt10b",1076.04051869383,-0.308618057908919,0.130870845609462,0.0174720285853557,0.0309448438113213
"Xlr3a",97.6977200886479,-0.831311702261133,0.376983651260371,0.0174716528368313,0.0309448438113213
"Adam33",7.82545148411192,1.98242494308545,1.70708170562818,0.0174764655412568,0.0309497054584829
"Hif1an",1876.38659793037,-0.327430216643817,0.139250393672332,0.0175055334568891,0.0309981817999435
"Gpr165",22.4988779634159,1.70485820990479,1.15693582051923,0.0175219831233738,0.0310243069686143
"Smoc1",139.693935378495,-0.898433942428164,0.413091595199455,0.0175359326255065,0.0310460007342011
"Rasgrf2",152.219789521663,0.99300635016354,1.78772467988316,0.0175502834307493,0.0310684007079518
"Ppp1r1b",26.3612422633315,1.35899840611498,0.735462964531806,0.0176065116391758,0.0311649226730989
"Rpl31",5512.24749709643,0.219777896766583,0.0929876118893311,0.0176325910799254,0.0312080654120944
"Hspa1b",43323.8676321826,0.351107137143096,0.150007976040112,0.0176381737984523,0.0312149259985768
"Zfp58",786.161198968964,-0.27783495951788,0.118091045589739,0.0176858235148595,0.0312962255716175
"Mansc4",11.7747342837034,1.81857443575435,1.34488022831372,0.0176913107164691,0.0313029072959617
"Gdi1",8138.22595682317,0.281969354854391,0.118025875517264,0.0177225297514396,0.0313551130876615
"Pnisr",3224.19983188955,0.311408750035338,0.132382012889282,0.0177280506768453,0.0313618474836416
"Inadl",1450.47556632651,-0.28088757700127,0.119346850683005,0.017730456294032,0.0313630699671631
"Shisa7",45.5448036780138,0.993704639510619,0.472882550414131,0.0177536906394344,0.031401132196532
"Cmss1",1131.16226183978,0.268335469708668,0.11369637075231,0.0177815706402432,0.0314352459796394
"Cnksr3",1106.70120004897,-0.293473297730338,0.12493953203945,0.0177793243502497,0.0314352459796394
"Papd7",665.722480531185,0.379142111352924,0.161594916493052,0.0177801626979877,0.0314352459796394
"Rpp21",1081.33670403638,0.37191738021112,0.158886028989464,0.0177809829871861,0.0314352459796394
"Zfp157",1497.59319487915,-0.265845145121571,0.112920123117401,0.0177806266091346,0.0314352459796394
"Ddx50",5268.46523798585,-0.158783901415883,0.0672034145233648,0.0178490316167204,0.0315514578984393
"Adra1a",21.6491923062811,1.78648046318256,1.3753774228896,0.0178648184177412,0.0315763125420158
"Sergef",919.742688340557,0.280855565816017,0.119388411379802,0.0178743522321451,0.0315901112106665
"Gfpt2",242.758094616843,-0.569089704849122,0.248234980599477,0.017876372827987,0.0315906300617852
"Zfp942",1547.12976560715,-0.305178790181968,0.130090456847817,0.0178978678744826,0.0316255601970668
"Nudt7",1318.69510586841,-0.337933478583888,0.14435616767936,0.0179021905355943,0.0316301428839071
"Atp5g3",9242.70508239764,0.262880313923834,0.11343714635951,0.0179302356759687,0.0316766342461677
"Zkscan1",2421.44995154104,-0.27038794236862,0.115001124110909,0.0179560451959705,0.0317191674287486
"Sssca1",1550.14649951415,0.219220636598967,0.0930031915968572,0.0179600782693074,0.0317232282447056
"Stam",2898.17188550567,-0.180566149317294,0.0766381371111262,0.0179880307055337,0.0317695334233486
"Cln5",2774.91754946337,-0.262920683073921,0.111809026416177,0.0179920174544917,0.0317735067848582
"Stat6",7636.60474268812,-0.232181719844063,0.098874842420596,0.0180029129424777,0.0317896788824986
"Aip",5000.37942634567,-0.20023686824881,0.0850841198645265,0.0180194966592849,0.0318128204701901
"Nsg1",269.023233104173,0.579219932707063,0.253459546696524,0.0180183762438711,0.0318128204701901
"Ccdc132",2452.45794440544,0.251864054397094,0.106946100139671,0.0180667323220511,0.0318931352668365
"Ubtf",7049.71174497777,0.153574669495298,0.0650767338103862,0.0180728772909463,0.0319009043140008
"Elf3",18.7499688061401,1.81965916441766,1.53491202063344,0.0181363243861373,0.032009807571519
"2700029M09Rik",2711.15037609237,0.228983422688624,0.0974394759250842,0.0181732877823198,0.0320719517717505
"Fam71a",53.5003607010717,-0.928760160533084,0.433159488599574,0.0182010519309576,0.0321163603842486
"Mettl5",1107.92664990949,0.246946737709729,0.105094756180603,0.0182019630496121,0.0321163603842486
"Ercc6",1777.973342132,0.23305965419138,0.0991745406199371,0.0182191441618464,0.0321435749429489
"Gtf2h3",2513.83142125011,-0.179671890319466,0.0763794737660309,0.0182323423422267,0.0321637579442579
"C4a",45.7930804870797,1.65787379510302,1.10861978646891,0.0182397889080056,0.0321706892975835
"Dcst1",19.6825031421059,1.38898863861835,0.767146756907239,0.0182388728263272,0.0321706892975835
"Slc4a3",55.0356270247421,-1.23223305942103,0.624914848979383,0.0182493558308914,0.032184459781977
"Map3k2",784.90307214053,-0.382145744645488,0.164195530533772,0.0182571392117768,0.0321950824700492
"Bap1",8648.56944163617,-0.13442332705863,0.057510754935029,0.0182631267163692,0.0322013277927351
"Rbbp4",20619.3035564664,-0.197046436004813,0.0838504798621302,0.018264201609973,0.0322013277927351
"Rasl2-9",13.2743099610326,1.44428064843148,0.818336785429183,0.0182898859299625,0.0322435036074473
"Senp7",1410.90313924642,-0.280487482366148,0.119906597284976,0.0183048467799251,0.032266768555304
"Treh",16.1481778326911,1.8361163952172,1.51597560214035,0.0183374527687284,0.0323211298945442
"Scg5",10.599767768988,1.85450628205035,1.57213379046994,0.0183782663916796,0.0323899459328069
